176.1844	-37.66552
176.18716	-37.66555
172.59657	-43.53754
172.57643	-43.53909
172.58627	-43.53839
172.60705	-43.53693
172.61244	-43.54017
172.6031	-43.53703
172.56854	-43.53936
172.57473	-43.53921
172.6071	-43.5368
172.58618	-43.53084
172.59869	-43.52987
172.59979	-43.52978
172.57431	-43.53178
172.58731	-43.53828
174.80041	-41.25448
174.8132	-41.24727
174.90985	-41.20847
174.9044	-41.20961
174.90182	-41.21098
175.0307	-41.13766
174.90953	-41.20944
174.8798	-41.21728
174.90361	-41.20895
174.32287	-35.71524
174.3195	-35.72475
174.31936	-35.72552
174.31651	-35.72745
174.32316	-35.7229
174.32159	-35.70844
174.32153	-35.70816
174.30026	-35.68218
174.31361	-35.69971
174.31271	-35.69844
174.31736	-35.73011
174.32498	-35.70893
174.32095	-35.72036
174.30957	-35.73204
174.3096	-35.75241
174.32208	-35.72657
174.32464	-35.72434
174.31457	-35.72213
174.31225	-35.72483
174.86726	-36.98511
174.76527	-36.8443
174.76095	-36.86379
174.75271	-36.85967
174.76353	-36.85838
174.75903	-36.85767
174.76527	-36.849
174.76608	-36.84638
174.76141	-36.85786
174.77003	-36.84553
174.76724	-36.84328
174.79426	-36.8906
174.77049	-36.866
174.77441	-36.89331
174.77098	-36.84424
174.76695	-36.86036
174.77235	-36.85018
174.76449	-36.85087
174.76164	-36.84795
174.77714	-36.87544
174.79881	-36.89395
174.75628	-36.85288
174.76312	-36.8446
174.76083	-36.8498
174.70982	-36.8708
174.74415	-36.84735
174.76797	-36.84501
174.76666	-36.84465
174.80253	-36.88119
174.73745	-36.86514
174.78201	-36.86179
174.76576	-36.84737
174.74922	-36.85778
174.75085	-36.85867
174.7704	-36.85186
174.76988	-36.84829
174.75636	-36.84812
174.78291	-36.85895
174.75651	-36.84611
174.76347	-36.84846
174.7601	-36.84759
174.75845	-36.86593
174.76405	-36.86465
174.76231	-36.84637
174.79818	-36.88075
174.6965	-36.89451
174.74676	-36.85638
174.7756	-36.88515
174.76855	-36.84362
174.76385	-36.8523
174.77267	-36.87823
174.76269	-36.85033
174.78494	-36.87511
174.78138	-36.87295
174.70094	-36.89657
174.76417	-36.8469
174.7402	-36.84494
174.84544	-36.86822
174.76585	-36.85619
174.76353	-36.84381
174.76411	-36.8425
174.76585	-36.84295
174.78349	-36.84767
174.74119	-36.84548
174.81184	-36.88038
174.76011	-36.86053
174.75598	-36.8628
174.76582	-36.85147
174.74545	-36.8535
174.76173	-36.86719
174.76611	-36.89109
174.79251	-36.8797
174.71835	-36.89777
174.84121	-36.86348
174.77928	-36.89318
174.80133	-36.88642
174.85638	-36.86269
174.8603	-36.85937
174.80821	-36.88238
174.76306	-36.85409
174.75862	-36.85514
174.75985	-36.85161
174.75845	-36.85123
174.75929	-36.84935
174.76185	-36.85359
174.76091	-36.85203
174.77081	-36.85411
174.7702	-36.8888
174.76887	-36.84523
174.74435	-36.86542
174.75471	-36.85858
174.76063	-36.86505
174.69281	-36.89361
174.69566	-36.89207
174.71983	-36.89971
174.75105	-36.84814
174.73359	-36.84597
174.79609	-36.88055
174.75317	-36.84806
174.82809	-36.87494
174.71156	-36.88061
174.70216	-36.87969
174.70036	-36.8861
174.76475	-36.85343
174.76458	-36.84595
174.68486	-36.88741
174.83737	-36.86012
174.81143	-36.88894
174.76675	-36.84941
174.77145	-36.88275
174.77351	-36.87484
174.77632	-36.87874
174.77484	-36.86999
174.77696	-36.8716
174.75096	-36.87598
174.75218	-36.87235
174.76205	-36.88159
174.76237	-36.90917
174.7695	-36.91061
174.75868	-36.90911
174.74171	-36.9046
174.75927	-36.91537
174.76846	-36.9163
174.73005	-36.91486
174.72789	-36.91256
174.71025	-36.88919
174.71557	-36.88406
174.74705	-36.87158
174.7335	-36.89705
174.78584	-36.92647
174.78312	-36.92311
174.77845	-36.91646
174.78416	-36.91376
174.78442	-36.91593
174.78358	-36.92665
174.80108	-36.92605
174.78764	-36.92273
174.80026	-36.92152
174.77821	-36.86763
174.77754	-36.86981
174.81982	-36.91946
174.81332	-36.92015
174.81297	-36.90797
174.7731	-36.89947
174.83853	-36.91342
174.79432	-36.89907
174.81529	-36.90009
174.80427	-36.89949
174.82928	-36.92232
174.84234	-36.90923
174.84483	-36.90938
174.70332	-36.8769
174.83879	-36.90851
174.84233	-36.92769
174.81822	-36.91136
174.84544	-36.89759
174.82626	-36.91881
174.84063	-36.92132
174.85391	-36.89956
174.83462	-36.90669
174.85246	-36.92593
174.85342	-36.89342
174.8415	-36.8966
174.75993	-36.88978
174.74739	-36.887
174.7384	-36.88512
174.72795	-36.87855
174.77542	-36.86707
174.77122	-36.86411
174.7913	-36.89237
174.8385	-36.9518
174.84361	-36.94056
174.83981	-36.94014
174.83511	-36.95593
174.84506	-36.95095
174.83589	-36.93599
174.83488	-36.94878
174.84512	-36.94534
174.8428	-36.94329
174.84437	-36.94297
174.84556	-36.94018
174.80632	-36.90157
174.83227	-36.92525
174.84742	-36.91878
174.73533	-36.88447
174.70591	-36.8935
174.73164	-36.88262
174.75181	-36.85224
174.81369	-36.9125
174.73657	-36.87382
174.72123	-36.90535
174.83377	-36.92825
174.77363	-36.84495
174.82965	-36.85982
174.76257	-36.84823
174.84794	-36.89818
174.77905	-36.8711
174.83894	-36.915
174.81294	-36.89049
174.77287	-36.84651
174.82417	-36.91708
174.8464	-36.91517
174.85362	-36.91119
174.84669	-36.91616
174.80938	-36.88656
174.71354	-36.9071
174.79948	-36.88751
174.83427	-36.94603
174.83627	-36.95425
174.82565	-36.87669
174.69624	-36.90869
174.7243	-36.9256
174.78651	-36.89286
174.84794	-36.86791
174.73242	-36.88387
174.76608	-36.84922
174.80307	-36.8854
174.77441	-36.84875
174.7738	-36.84752
174.76881	-36.85834
174.73452	-36.9076
174.83926	-36.91619
174.84715	-36.91786
174.8513	-36.93904
174.78341	-36.92528
174.84013	-36.882
174.84486	-36.88617
174.79811	-36.89338
174.75291	-36.84507
174.75744	-36.8537
174.76199	-36.86111
174.77113	-36.85516
174.77525	-36.85089
174.76933	-36.85508
174.7742	-36.8723
174.75836	-36.85401
174.75392	-36.86138
174.70506	-36.87224
174.83999	-36.9189
174.72575	-36.86917
174.72583	-36.86816
174.72892	-36.86761
174.75822	-36.91777
174.76713	-36.86529
174.78253	-36.92675
174.82603	-36.91563
174.76701	-36.92206
174.77377	-36.85246
174.7698	-36.85608
174.7864	-36.88179
174.73944	-36.91172
174.72816	-36.90425
174.72117	-36.90527
174.87463	-37.01461
174.84991	-36.95232
174.89624	-36.99009
174.88237	-36.98797
174.86216	-37.01897
174.85777	-37.01073
174.87759	-36.98152
174.85862	-36.96738
174.85977	-36.96863
174.86183	-36.97086
174.86453	-36.97372
174.86546	-36.96575
174.85415	-36.97954
174.85121	-36.97978
174.88131	-36.98681
174.84762	-36.99185
174.85031	-36.98012
174.87001	-36.98414
174.86062	-36.96957
174.85899	-36.99374
174.86053	-36.99324
174.86418	-36.992
174.87332	-36.9893
174.88841	-36.98434
174.89505	-36.98316
174.89767	-36.97813
174.91023	-36.93442
174.92468	-36.96725
174.88461	-36.98572
174.7911	-36.94038
174.78926	-36.97367
174.81692	-36.97327
174.7843	-36.98253
174.79551	-36.95369
174.86842	-36.96335
174.86706	-36.96438
174.90701	-37.01432
174.85284	-37.00181
174.8551	-37.00598
174.86523	-37.00192
174.87246	-36.99942
174.87623	-36.99792
174.87997	-36.99396
174.88252	-36.9931
174.88386	-36.99266
174.88902	-36.99182
174.88562	-36.99536
174.84387	-36.99316
174.79031	-36.94052
174.79158	-36.95264
174.8585	-36.95229
174.78926	-37.00175
174.82292	-36.96857
174.79066	-36.95491
174.83224	-36.95977
174.8022	-36.95208
174.79829	-36.95299
174.81857	-36.97199
174.83378	-36.95772
174.78685	-36.97223
174.81567	-36.97427
174.89984	-36.89584
174.85774	-36.90769
174.8708	-36.91497
174.87106	-36.91142
174.88487	-36.92394
174.92436	-36.89295
174.91903	-36.89908
174.87297	-36.91674
174.91307	-36.92621
174.89796	-36.92706
174.91304	-36.91969
174.91429	-36.9367
174.91258	-36.94288
174.87719	-36.92038
174.91476	-36.9351
174.91441	-36.91638
174.90521	-36.92904
174.9089	-36.92943
174.93295	-36.92087
174.88052	-36.96245
174.85269	-36.95732
174.87477	-36.96243
174.89082	-36.95392
174.88876	-36.96047
174.89224	-36.94869
174.89009	-36.95642
174.89363	-36.94319
174.88369	-36.9617
174.86964	-36.96273
174.90664	-36.96453
174.88467	-36.97575
174.90863	-36.95743
174.87077	-36.95829
174.88888	-36.96082
174.8717	-36.96257
174.88661	-36.96891
174.89581	-36.96257
174.90075	-36.95118
174.90214	-36.98075
174.8845	-36.938
174.87919	-36.93703
174.87594	-36.93645
174.87086	-36.9382
174.87544	-36.93824
174.86259	-36.95692
174.85969	-36.95785
174.8737	-37.00702
174.87724	-37.01373
174.89349	-37.02535
174.70231	-36.61078
174.7133	-36.61313
174.7489	-36.63666
174.74656	-36.63518
174.74815	-36.63586
174.67802	-36.58946
174.69296	-36.58074
174.69487	-36.58477
174.69619	-36.58615
174.69894	-36.59648
174.69418	-36.60218
174.68515	-36.61338
174.67178	-36.62149
174.66058	-36.397
174.65875	-36.40248
174.66264	-36.62516
174.78044	-36.86347
174.74847	-36.86306
174.72566	-36.88011
174.84567	-36.9471
174.78039	-36.87794
174.68707	-36.89014
174.82708	-36.90765
174.70204	-36.9226
174.75671	-36.85797
174.74957	-36.88029
174.76118	-36.88567
174.75546	-36.92139
174.82229	-36.8984
174.76838	-36.8538
174.85162	-36.89852
174.85391	-36.90099
174.83236	-36.89677
174.74235	-36.88593
174.74696	-36.88834
174.84463	-36.94378
174.75509	-36.88872
174.85174	-36.89944
174.69653	-36.89056
174.84251	-36.90228
174.76254	-36.8553
174.84063	-36.95178
174.74591	-36.89166
174.8177	-36.87962
174.77499	-36.86888
174.76988	-36.86804
174.77325	-36.87608
174.73167	-36.84765
174.6931	-36.90163
174.73922	-36.86699
174.76123	-36.86277
174.74659	-36.8731
174.74867	-36.90685
174.73663	-36.84527
174.74223	-36.84613
174.78706	-36.88483
174.75891	-36.84586
174.73625	-36.86412
174.71673	-36.86829
174.72984	-36.87728
174.76962	-36.86112
174.77798	-36.86851
174.80554	-36.88164
174.75877	-36.89355
174.76826	-36.85171
174.73765	-36.88741
174.68937	-36.89223
174.74801	-36.88512
174.86531	-36.88227
174.72705	-36.8938
174.73982	-36.84246
174.75996	-36.85781
174.80688	-36.89837
174.74464	-36.87201
174.7575	-36.91993
174.75401	-36.84539
174.77882	-36.86587
174.76611	-36.85078
174.71908	-36.86401
174.81729	-36.8508
174.76628	-36.90999
174.75468	-36.84809
174.76942	-36.85278
174.87249	-37.03274
174.88394	-37.01148
174.88052	-37.01264
174.85301	-36.97963
174.84927	-36.97861
174.8703	-36.97742
174.90092	-36.98003
174.90263	-36.96382
174.80009	-36.96885
174.80455	-36.95795
174.79411	-36.97578
174.79103	-36.97476
174.81477	-36.96277
174.91075	-36.88293
174.91415	-36.88318
174.91572	-36.88452
174.89384	-36.89727
174.9391	-36.90585
174.88963	-36.91052
174.92224	-36.92631
174.88641	-36.96101
174.85386	-36.9615
174.83084	-36.98072
174.9109	-36.94903
174.86636	-36.95749
174.86256	-36.94329
174.85952	-36.9494
174.89535	-36.99663
174.75154	-36.7815
174.77107	-36.78776
174.79011	-36.80825
174.72766	-36.70912
174.72262	-36.7122
174.74295	-36.71673
174.72424	-36.72008
174.71147	-36.72242
174.74043	-36.72552
174.72816	-36.72764
174.72323	-36.73086
174.73381	-36.73131
174.73428	-36.73446
174.73701	-36.73667
174.74226	-36.73989
174.70422	-36.74131
174.73924	-36.74476
174.7357	-36.74658
174.73469	-36.74712
174.73036	-36.7512
174.69546	-36.7521
174.72961	-36.75249
174.74049	-36.76015
174.74928	-36.77001
174.73849	-36.77116
174.72105	-36.77399
174.7162	-36.77454
174.72087	-36.78199
174.72137	-36.78349
174.75462	-36.78406
174.74189	-36.78673
174.75427	-36.78701
174.76823	-36.78823
174.77226	-36.78916
174.7651	-36.78991
174.76196	-36.7901
174.75015	-36.79027
174.77551	-36.79323
174.7731	-36.79452
174.76979	-36.79569
174.77891	-36.79735
174.72378	-36.79915
174.78651	-36.80062
174.72525	-36.80354
174.78863	-36.80508
174.72549	-36.81008
174.71716	-36.81098
174.74368	-36.81103
174.74452	-36.8113
174.72064	-36.81149
174.72763	-36.75029
174.71826	-36.73413
174.70649	-36.76035
174.74223	-36.77201
174.75772	-36.79957
174.76562	-36.79568
174.76608	-36.79656
174.76521	-36.79705
174.76425	-36.79766
174.7039	-36.73135
174.70123	-36.72959
174.6954	-36.725
174.71327	-36.71806
174.71571	-36.75271
174.72152	-36.752
174.75027	-36.8122
168.3473	-46.37559
168.34721	-46.39483
168.34732	-46.40863
168.36549	-46.41788
168.35058	-46.40863
168.3473	-46.38925
168.35371	-46.41307
168.35374	-46.4108
168.35371	-46.41189
168.35374	-46.4097
168.3473	-46.4108
168.3614	-46.42812
168.3473	-46.40646
168.35058	-46.40644
168.3473	-46.41189
168.35687	-46.41308
168.35058	-46.41308
168.35058	-46.4108
168.35058	-46.41189
168.35058	-46.4097
168.35058	-46.40754
168.34562	-46.4097
168.34562	-46.40859
168.3614	-46.40644
168.3614	-46.40861
168.3473	-46.4097
168.37112	-46.41149
168.3614	-46.41305
170.50143	-45.88977
170.50024	-45.88852
170.49478	-45.87388
170.47633	-45.89527
170.5036	-45.89955
170.5104	-45.87103
170.50796	-45.87537
170.49899	-45.88539
170.50212	-45.87989
170.5032	-45.87792
170.50468	-45.8783
170.51002	-45.86878
170.50897	-45.87062
170.5065	-45.87496
170.51419	-45.86135
170.5121	-45.86507
170.50642	-45.87206
170.51336	-45.85685
170.50856	-45.86837
170.50607	-45.86983
170.50436	-45.87283
170.50502	-45.87167
170.50384	-45.87378
170.51234	-45.85869
170.51144	-45.86916
170.51103	-45.86691
170.51274	-45.86095
170.51065	-45.86466
170.50749	-45.87022
170.50004	-45.87839
170.49148	-45.89614
170.4756	-45.86865
170.49832	-45.8933
170.49699	-45.87044
170.50517	-45.89465
170.50099	-45.89644
170.49989	-45.87723
170.50961	-45.86652
170.5113	-45.89128
170.51884	-45.85515
170.50285	-45.89139
170.50711	-45.86798
170.50172	-45.87753
170.50068	-45.87944
170.50448	-45.87704
170.50506	-45.87764
170.50436	-45.87708
170.50024	-45.87324
170.51118	-45.87335
170.50935	-45.87287
170.5079	-45.87247
170.50642	-45.88703
170.49739	-45.87094
170.50552	-45.8747
170.50169	-45.87365
170.4851	-45.86513
170.50357	-45.87125
174.77023	-36.84553
174.77136	-36.84566
174.75598	-36.84812
174.76338	-36.844
174.76939	-36.84383
174.78767	-36.84769
174.83183	-36.84832
174.81718	-36.97305
174.81668	-36.97348
174.78941	-36.97378
174.76353	-36.85059
174.77429	-36.87194
174.77409	-36.87273
174.75224	-36.87209
174.76808	-36.86552
174.75868	-36.86591
174.75488	-36.85855
174.7657	-36.85634
174.75459	-36.86248
174.94085	-37.06289
