15008	-36.877200	174.745770
40726	-36.867990	174.745830
15066	-36.876570	174.745890
15075	-36.858980	174.745890
15067	-36.876250	174.746000
15076	-36.854900	174.746060
15065	-36.881360	174.746120
15099	-36.875410	174.746260
33559	-36.867740	174.746260
15104	-36.864750	174.746260
15110	-36.855290	174.746260
15108	-36.853030	174.746270
15107	-36.859580	174.746320
33556	-36.868680	174.746350
15098	-36.880520	174.746410
15162	-36.855800	174.746470
15149	-36.865440	174.746580
15147	-36.861320	174.746580
15150	-36.874020	174.746640
15151	-36.868870	174.746640
15152	-36.879660	174.746670
15148	-36.857440	174.746730
15161	-36.856340	174.746730
33356	-36.870830	174.746790
15203	-36.872440	174.746850
15185	-36.858230	174.746850
15200	-36.852760	174.746850
15186	-36.866040	174.746900
15196	-36.864340	174.746900
15184	-36.858660	174.746930
15199	-36.854520	174.746960
15204	-36.871570	174.747050
15236	-36.864150	174.747160
15226	-36.866680	174.747220
15224	-36.859050	174.747220
15227	-36.875630	174.747250
15240	-36.856750	174.747310
15222	-36.856150	174.747310
15225	-36.867350	174.747370
15239	-36.853400	174.747370
15223	-36.860760	174.747480
15275	-36.886470	174.747570
33563	-36.868060	174.747570
15270	-36.878420	174.747630
15265	-36.856040	174.747630
15267	-36.874240	174.747690
15274	-36.863700	174.747690
15268	-36.873830	174.747800
15277	-36.871170	174.747800
15276	-36.885590	174.747830
15266	-36.864710	174.747830
15312	-36.863570	174.747860
41364	-36.854090	174.747860
15306	-36.877590	174.747890
15304	-36.857670	174.747890
15317	-36.858160	174.747950
41365	-36.854020	174.747970
15313	-36.885120	174.748010
15316	-36.858490	174.748120
15305	-36.876720	174.748150
33575	-36.871510	174.748150
33573	-36.867690	174.748270
15360	-36.857260	174.748270
15343	-36.855830	174.748270
15355	-36.884220	174.748320
15344	-36.860200	174.748380
15347	-36.875870	174.748440
15345	-36.865230	174.748470
33546	-36.863060	174.748470
15410	-36.883460	174.748530
15413	-36.870140	174.748530
15394	-36.868960	174.748590
15392	-36.864130	174.748590
15409	-36.862970	174.748590
15393	-36.858180	174.748640
15187	-36.882840	174.748730
33581	-36.878720	174.748790
15412	-36.882560	174.748850
15395	-36.874620	174.748850
33561	-36.867200	174.748850
15459	-36.881980	174.749020
15448	-36.863330	174.749020
15450	-36.872350	174.749050
15451	-36.865720	174.749110
15460	-36.869540	174.749170
15458	-36.862500	174.749170
15449	-36.857760	174.749170
15508	-36.881360	174.749220
33569	-36.870740	174.749220
15493	-36.864650	174.749220
15514	-36.859690	174.749220
33550	-36.862430	174.749260
15495	-36.868570	174.749280
15509	-36.881130	174.749310
15494	-36.863550	174.749310
15497	-36.877010	174.749370
33567	-36.866640	174.749370
15504	-36.857410	174.749370
33576	-36.866000	174.749430
15496	-36.872730	174.749450
15492	-36.851600	174.749450
15507	-36.866130	174.749460
15510	-36.880560	174.749490
15549	-36.880290	174.749570
15557	-36.866260	174.749570
15538	-36.863760	174.749570
15537	-36.862860	174.749600
15541	-36.876080	174.749690
15555	-36.856680	174.749750
15540	-36.865140	174.749810
15550	-36.879410	174.749860
15539	-36.864040	174.749890
15551	-36.879240	174.749920
15588	-36.875310	174.749920
33557	-36.866130	174.749920
15585	-36.871920	174.750070
15586	-36.868270	174.750070
15597	-36.861790	174.750120
15584	-36.864240	174.750130
15598	-36.859110	174.750130
15587	-36.873420	174.750180
15583	-36.863310	174.750180
15627	-36.878100	174.750270
15619	-36.871000	174.750380
15626	-36.861560	174.750380
15629	-36.868960	174.750470
15617	-36.855120	174.750500
37404	-36.865630	174.750530
15618	-36.864560	174.750530
15628	-36.877240	174.750560
33555	-36.864610	174.750610
15658	-36.873960	174.750710
15657	-36.870380	174.750760
15651	-36.863760	174.750760
15650	-36.861900	174.750790
15672	-36.858660	174.750820
15671	-36.854390	174.750850
15655	-36.868060	174.750910
15670	-36.861120	174.750910
15685	-36.875980	174.750970
33553	-36.864070	174.751140
15686	-36.884040	174.751170
15700	-36.868740	174.751190
33562	-36.865240	174.751230
33549	-36.855570	174.751280
15730	-36.862350	174.751340
15759	-36.860780	174.751340
33568	-36.874560	174.751430
15731	-36.883120	174.751490
15802	-36.873790	174.751690
15806	-36.868610	174.751690
15801	-36.860500	174.751690
15786	-36.867800	174.751810
41995	-36.874640	174.751860
15787	-36.870610	174.751860
15785	-36.864690	174.751860
15784	-36.861230	174.751860
15791	-36.885010	174.751920
15803	-36.873180	174.751920
33551	-36.861830	174.751980
41994	-36.874710	174.752090
15835	-36.868480	174.752130
15818	-36.884260	174.752180
15832	-36.872350	174.752180
15833	-36.872090	174.752240
33572	-36.869470	174.752240
33584	-36.875440	174.752270
15855	-36.883590	174.752390
33565	-36.869000	174.752390
15867	-36.871450	174.752440
15853	-36.865160	174.752440
15856	-36.883330	174.752450
15854	-36.866340	174.752450
15851	-36.860760	174.752450
15852	-36.874790	174.752500
15868	-36.868360	174.752590
15870	-36.863590	174.752590
33580	-36.882740	174.752650
15907	-36.870800	174.752650
15895	-36.878590	174.752710
15893	-36.867580	174.752710
15913	-36.863120	174.752710
15906	-36.859670	174.752710
15892	-36.874000	174.752760
15908	-36.870500	174.752760
15891	-36.862070	174.752770
41320	-36.870250	174.752820
15912	-36.860080	174.752970
15911	-36.857840	174.752970
15934	-36.876400	174.753030
41317	-36.870570	174.753060
15929	-36.861850	174.753080
15948	-36.860270	174.753110
15931	-36.874150	174.753140
41321	-36.869300	174.753170
15932	-36.865850	174.753170
15930	-36.863630	174.753230
15972	-36.873480	174.753340
15975	-36.876490	174.753400
15976	-36.875240	174.753400
15996	-36.860650	174.753400
15969	-36.858510	174.753400
33558	-36.865200	174.753490
15995	-36.859050	174.753490
15973	-36.872950	174.753550
15974	-36.867390	174.753610
33577	-36.878180	174.753660
15971	-36.864070	174.753660
15970	-36.858940	174.753660
16021	-36.886380	174.753720
16018	-36.874280	174.753720
16017	-36.872370	174.753720
16015	-36.864200	174.753780
16040	-36.861210	174.753810
16043	-36.867290	174.753900
33578	-36.877500	174.753920
16016	-36.872390	174.753920
16041	-36.861380	174.753920
16037	-36.859690	174.753920
16042	-36.866960	174.754010
16036	-36.851020	174.754010
16080	-36.866680	174.754130
16061	-36.864520	174.754130
16067	-36.884960	174.754190
16065	-36.876660	174.754190
33579	-36.879580	174.754240
16066	-36.884730	174.754250
33564	-36.871380	174.754250
40796	-36.857580	174.754250
16063	-36.864710	174.754300
16083	-36.861680	174.754300
16081	-36.860270	174.754300
33570	-36.870870	174.754390
16103	-36.866920	174.754390
33547	-36.860980	174.754390
16104	-36.878980	174.754450
16100	-36.856000	174.754500
33582	-36.875480	174.754510
16102	-36.869800	174.754560
33552	-36.863400	174.754560
37388	-36.859430	174.754560
16101	-36.856410	174.754560
33571	-36.869110	174.754590
16117	-36.862480	174.754590
37386	-36.860720	174.754590
41272	-36.886790	174.754620
16105	-36.878380	174.754650
16140	-36.858590	174.754710
40797	-36.857630	174.754730
33548	-36.864360	174.754800
16142	-36.858060	174.754820
41319	-36.864240	174.754830
16143	-36.858550	174.754880
16134	-36.876810	174.754910
16132	-36.870120	174.754910
16137	-36.884150	174.755030
43136	-36.867520	174.755030
43306	-36.852990	174.755030
16165	-36.888700	174.755090
43304	-36.851390	174.755090
16149	-36.876850	174.755140
33736	-36.870610	174.755140
33741	-36.869490	174.755140
16159	-36.864600	174.755230
16161	-36.875650	174.755290
16160	-36.872690	174.755290
16148	-36.865740	174.755290
16167	-36.859920	174.755310
16192	-36.864790	174.755410
33754	-36.879190	174.755490
16190	-36.869810	174.755490
16204	-36.858360	174.755490
16195	-36.887000	174.755550
16191	-36.874690	174.755610
16202	-36.867580	174.755610
37385	-36.858740	174.755670
16218	-36.877990	174.755930
16217	-36.871900	174.755930
16226	-36.862800	174.755980
33743	-36.877560	174.756040
16219	-36.885370	174.756070
16216	-36.868330	174.756070
16229	-36.858830	174.756070
39789	-36.857150	174.756100
16248	-36.868460	174.756130
43125	-36.856660	174.756160
16267	-36.853850	174.756160
16249	-36.872890	174.756190
16251	-36.882860	174.756250
43301	-36.852890	174.756280
33735	-36.864690	174.756310
16261	-36.858080	174.756310
39968	-36.857670	174.756310
16246	-36.863440	174.756360
41270	-36.884320	174.756390
16250	-36.868890	174.756390
41271	-36.884190	174.756420
16247	-36.871210	174.756420
16263	-36.850700	174.756420
16280	-36.882130	174.756450
33738	-36.867000	174.756560
39967	-36.857610	174.756560
16289	-36.856530	174.756570
16291	-36.862820	174.756620
38403	-36.862140	174.756650
16278	-36.858760	174.756650
39969	-36.857970	174.756710
43424	-36.853480	174.756740
16300	-36.869350	174.756770
33731	-36.866850	174.756770
16310	-36.862180	174.756820
33715	-36.857500	174.756830
33729	-36.872130	174.756970
33718	-36.861490	174.757000
16302	-36.878230	174.757030
16299	-36.869800	174.757090
16324	-36.870220	174.757150
16323	-36.870050	174.757150
16330	-36.866580	174.757150
16322	-36.865200	174.757180
16332	-36.857820	174.757200
41012	-36.877280	174.757230
33734	-36.864840	174.757230
16320	-36.856380	174.757260
16334	-36.862970	174.757350
993422	-36.853760	174.757400
33732	-36.867690	174.757410
16321	-36.859240	174.757470
33727	-36.874240	174.757520
993423	-36.853460	174.757520
33749	-36.880970	174.757550
33733	-36.868080	174.757550
16353	-36.862330	174.757550
993424	-36.853800	174.757550
16356	-36.882410	174.757610
16350	-36.864110	174.757610
993095	-36.857280	174.757610
16349	-36.856030	174.757640
33713	-36.855160	174.757670
16354	-36.856620	174.757690
33737	-36.868590	174.757730
16366	-36.857670	174.757730
16355	-36.866140	174.757780
16351	-36.863740	174.757780
16352	-36.861700	174.757780
16385	-36.880050	174.757870
16384	-36.875160	174.757900
16379	-36.853880	174.757930
16387	-36.877460	174.757990
16398	-36.863100	174.757990
16386	-36.881550	174.758040
16383	-36.879730	174.758040
16382	-36.861210	174.758040
16395	-36.858360	174.758040
993094	-36.856810	174.758100
33728	-36.874380	174.758130
43018	-36.854350	174.758130
16397	-36.851900	174.758190
33751	-36.878550	174.758220
33702	-36.853160	174.758220
16424	-36.858980	174.758310
16422	-36.854040	174.758340
16417	-36.881210	174.758360
33739	-36.869880	174.758360
41899	-36.869360	174.758420
16416	-36.873350	174.758450
16415	-36.867070	174.758450
33730	-36.865930	174.758450
16426	-36.851230	174.758450
41898	-36.869260	174.758480
16425	-36.859300	174.758480
16433	-36.887670	174.758570
43017	-36.854540	174.758590
33717	-36.863960	174.758620
16446	-36.863230	174.758620
16430	-36.865200	174.758630
16444	-36.855080	174.758660
33740	-36.865910	174.758680
16431	-36.864920	174.758710
16432	-36.877240	174.758740
16445	-36.856020	174.758770
16460	-36.862590	174.758830
33712	-36.860870	174.758830
16464	-36.879940	174.758890
16458	-36.864430	174.758890
16475	-36.856730	174.758890
16461	-36.871700	174.758940
16459	-36.857180	174.758940
16462	-36.867410	174.759000
33748	-36.881830	174.759030
16474	-36.858490	174.759030
16473	-36.857670	174.759030
16480	-36.870890	174.759210
16482	-36.866750	174.759210
16479	-36.862150	174.759210
16498	-36.863380	174.759260
16478	-36.859320	174.759290
16497	-36.849350	174.759290
16481	-36.870630	174.759320
16499	-36.859600	174.759320
16484	-36.875370	174.759350
16483	-36.867450	174.759350
38402	-36.862690	174.759350
41866	-36.870380	174.759410
16523	-36.865780	174.759520
16512	-36.861640	174.759520
16515	-36.870090	174.759530
16514	-36.865110	174.759580
33720	-36.862280	174.759610
16513	-36.873630	174.759700
16535	-36.861210	174.759730
33725	-36.871380	174.759790
16525	-36.863530	174.759790
33747	-36.881130	174.759840
33752	-36.878330	174.759840
16550	-36.851620	174.759850
42776	-36.866400	174.759960
16534	-36.859390	174.760050
43581	-36.857820	174.760050
16540	-36.877560	174.760110
16554	-36.863620	174.760110
16533	-36.860530	174.760110
43580	-36.857170	174.760170
16541	-36.880220	174.760190
33750	-36.879260	174.760190
16538	-36.872350	174.760190
16561	-36.869770	174.760280
16574	-36.865310	174.760280
16563	-36.869230	174.760370
16564	-36.866980	174.760420
42560	-36.865230	174.760430
16567	-36.887930	174.760480
16562	-36.870160	174.760480
16579	-36.863680	174.760480
16590	-36.860630	174.760570
43583	-36.855540	174.760600
16603	-36.865110	174.760620
16589	-36.859540	174.760660
16592	-36.868700	174.760680
43584	-36.855470	174.760710
42559	-36.865270	174.760720
33719	-36.862710	174.760770
42431	-36.864110	174.760860
41268	-36.886450	174.760910
16640	-36.852030	174.760910
16642	-36.863790	174.760950
33724	-36.856410	174.760950
41269	-36.886280	174.760980
16624	-36.870780	174.761000
16622	-36.856230	174.761000
16620	-36.860780	174.761010
16629	-36.884220	174.761060
16636	-36.863290	174.761060
16626	-36.865680	174.761090
16621	-36.858550	174.761090
33723	-36.856020	174.761090
16630	-36.885180	174.761150
42430	-36.864000	174.761180
16625	-36.868640	174.761210
16627	-36.866620	174.761210
43588	-36.855510	174.761260
16650	-36.877840	174.761270
16651	-36.878700	174.761320
43589	-36.854820	174.761330
16654	-36.882330	174.761410
16653	-36.879860	174.761410
16648	-36.869640	174.761410
42883	-36.860240	174.761410
16664	-36.857860	174.761410
43587	-36.855000	174.761440
16655	-36.881490	174.761470
16649	-36.876560	174.761470
16647	-36.867410	174.761470
16680	-36.883360	174.761590
16677	-36.866400	174.761590
16692	-36.861730	174.761640
16678	-36.875270	174.761700
16674	-36.867160	174.761700
16675	-36.866720	174.761760
33722	-36.863440	174.761790
16681	-36.882930	174.761850
16676	-36.869800	174.761850
16679	-36.880630	174.761900
16712	-36.881580	174.761990
16706	-36.872560	174.761990
16704	-36.861110	174.761990
16723	-36.856510	174.761990
16713	-36.882480	174.762110
16708	-36.874560	174.762160
16705	-36.874000	174.762160
16707	-36.872110	174.762160
16710	-36.870140	174.762170
33745	-36.878660	174.762220
16722	-36.857890	174.762220
16733	-36.860590	174.762280
43585	-36.855760	174.762310
33760	-36.885800	174.762390
16736	-36.875990	174.762430
16735	-36.868740	174.762430
16734	-36.860310	174.762430
43586	-36.855460	174.762460
16737	-36.874540	174.762480
33726	-36.867740	174.762540
16743	-36.855310	174.762540
