roadID	length	nodeID1	nodeID2	coords
17134	0.25243901161467974	12420	12556	-36.88853	174.72218	-36.88954	174.72361	-36.88992	174.72398
18406	0.1666686136217127	40996	12849	-36.87456	174.72596	-36.87527	174.72596	-36.87572	174.72677
18356	0.4813305626496091	13223	12717	-36.86861	174.73005	-36.86891	174.72903	-36.86909	174.72804	-36.86917	174.72688	-36.86917	174.72639	-36.86917	174.72575
18357	0.24344481801454548	40996	12847	-36.87456	174.72596	-36.87359	174.72593	-36.87248	174.72656
18345	0.06830679810827996	12708	40995	-36.87563	174.72549	-36.87548	174.72552	-36.8752	174.72506
18344	0.07658999153721702	40996	12850	-36.87456	174.72596	-36.87456	174.72665
18346	0.133514099801198	32806	12708	-36.87651	174.72467	-36.87563	174.72549
18318	0.11253212977547786	12729	12717	-36.86816	174.72583	-36.86917	174.72575
18318	0.14155616490197284	12717	33089	-36.86917	174.72575	-36.87044	174.72564
18318	0.22722974810660843	33089	12685	-36.87044	174.72564	-36.87248	174.72549
18318	0.10678048017237053	12685	12719	-36.87248	174.72549	-36.87344	174.72552
18318	0.16291306789857218	12719	40994	-36.87344	174.72552	-36.8749	174.72567
18318	0.3425299211016738	40994	12896	-36.8749	174.72567	-36.87621	174.72592	-36.8766	174.7261	-36.87685	174.72625	-36.87767	174.72703
18318	0.14131482762821349	12896	13012	-36.87767	174.72703	-36.87855	174.72795
18318	0.3477277942581357	13012	13206	-36.87855	174.72795	-36.88074	174.73019
18318	0.06124143250555128	13206	13261	-36.88074	174.73019	-36.88114	174.73057
18318	0.20271714141622169	13261	13366	-36.88114	174.73057	-36.88153	174.73089	-36.88262	174.73164
18318	0.16413745434930854	13366	13451	-36.88262	174.73164	-36.88359	174.73216	-36.88387	174.73243
18318	0.1615726726005391	13451	13654	-36.88387	174.73243	-36.88402	174.73286	-36.88419	174.73385
18318	0.16719412973404668	13654	13813	-36.88419	174.73385	-36.8843	174.73449	-36.88447	174.73533
18318	0.34832424738492673	13813	14168	-36.88447	174.73533	-36.88512	174.7384
18264	0.2636687881564484	12649	12895	-36.86175	174.72508	-36.8602	174.72688
18263	0.025336222282514732	42721	12649	-36.86164	174.72488	-36.86175	174.72508
18263	0.07249073670327262	12649	12722	-36.86175	174.72508	-36.86203	174.72567
18263	0.11667151131761591	12722	38558	-36.86203	174.72567	-36.86218	174.72598	-36.86241	174.72665
18263	0.36616711953425596	38558	13178	-36.86241	174.72665	-36.86351	174.72976
18260	0.22879194778151504	12646	12896	-36.8776	174.72497	-36.87728	174.72529	-36.8778	174.72604	-36.87767	174.72703
18259	0.09358952999737524	32808	12646	-36.87713	174.72427	-36.8776	174.72497
18258	0.2823526967034739	12646	12862	-36.8776	174.72497	-36.87812	174.72567	-36.87928	174.72688
18257	0.12520877531276056	12645	12722	-36.86293	174.72499	-36.86203	174.72567
18234	0.17661556132380543	12109	12196	-36.88125	174.71875	-36.88014	174.71989
18234	0.1060325697291461	12196	12257	-36.88014	174.71989	-36.87949	174.72059
18234	0.0691414871630362	12257	12282	-36.87949	174.72059	-36.87907	174.72105
18234	0.05264020719773553	12282	12307	-36.87907	174.72105	-36.87872	174.72137
18234	0.12799697196539986	12307	12408	-36.87872	174.72137	-36.87793	174.72221
18234	0.04323302800820399	12408	12440	-36.87793	174.72221	-36.87767	174.7225
18234	0.3948620262819805	12440	40995	-36.87767	174.7225	-36.8752	174.72506
18234	0.07545549426371512	40995	40994	-36.8752	174.72506	-36.87503	174.72523	-36.87496	174.72538	-36.8749	174.72567
18195	0.07697709339380565	12606	12605	-36.87295	174.72445	-36.87286	174.72444	-36.87226	174.7245
18198	0.12121383958167913	43021	12684	-36.87958	174.72444	-36.88024	174.72531
18197	0.11257063472653189	12605	12685	-36.87226	174.7245	-36.87244	174.72488	-36.8725	174.72508	-36.87248	174.72549
18196	0.09928142223526258	12606	40993	-36.87295	174.72445	-36.87299	174.7245	-36.87335	174.72525
16598	0.16650001847293586	11481	11558	-36.86346	174.71066	-36.86466	174.71156
16598	0.3183591837001021	11558	11666	-36.86466	174.71156	-36.86694	174.7133
16598	0.24932540326554778	11666	11782	-36.86694	174.7133	-36.86872	174.71467
16450	0.13303800306694133	11538	11602	-36.86799	174.71124	-36.86745	174.71231
16450	0.12361431565186876	11602	11666	-36.86745	174.71231	-36.86694	174.7133
16450	0.13605990123831566	11666	11741	-36.86694	174.7133	-36.86642	174.71441
16450	0.1901245353979211	11741	11877	-36.86642	174.71441	-36.86565	174.71594
16473	0.4471482308276946	11430	11602	-36.86426	174.70985	-36.86745	174.71231
16473	0.22111303155705828	11602	11700	-36.86745	174.71231	-36.86904	174.71351
16501	0.04566795852369588	11431	11428	-36.8708	174.70982	-36.87121	174.70985
16770	0.32331504692395124	11617	11741	-36.86413	174.71261	-36.86642	174.71441
16769	0.11822410427929908	11617	11657	-36.86413	174.71261	-36.86325	174.71321
16830	0.2309467193591557	11656	11788	-36.86329	174.71339	-36.86426	174.71411	-36.86445	174.71441	-36.86456	174.71469	-36.86462	174.71499
16687	0.13055599043158536	11558	11617	-36.86466	174.71156	-36.86413	174.71261
17134	0.028429874973320064	38947	38946	-36.88612	174.71861	-36.88628	174.71881
17134	0.09577570576466107	38946	12167	-36.88628	174.71881	-36.88674	174.71954
17134	0.037805242319514466	12167	12209	-36.88674	174.71954	-36.88696	174.7198
17134	0.16533412935733735	12209	12293	-36.88696	174.7198	-36.88726	174.72029	-36.88777	174.72105
17134	0.1511598410837757	12293	12420	-36.88777	174.72105	-36.88853	174.72218
17146	0.2378536176572094	11877	11909	-36.86565	174.71594	-36.86645	174.71621	-36.86771	174.71653
16939	0.27546123368901604	11741	11909	-36.86642	174.71441	-36.86754	174.71521	-36.86765	174.71536	-36.86767	174.71545	-36.86771	174.71653
17006	0.08442568914055464	32583	11788	-36.86531	174.71467	-36.86462	174.71499
17021	0.155534743808687	11788	11877	-36.86462	174.71499	-36.86469	174.71531	-36.86486	174.71557	-36.86514	174.71577	-36.86552	174.71594	-36.86565	174.71594
17313	0.10452323104587863	11986	11987	-36.86696	174.71748	-36.86602	174.71748
17312	0.09323999469052247	11986	32799	-36.86696	174.71748	-36.86696	174.71832
17314	0.09326642058413465	11987	32804	-36.86602	174.71748	-36.86604	174.71832
17389	0.44935806475491297	12046	12368	-36.86194	174.71823	-36.86177	174.71844	-36.86008	174.72169	-36.86005	174.72181
17388	0.6776691170628657	12046	12126	-36.86194	174.71823	-36.86243	174.71841	-36.86396	174.71905	-36.86793	174.71899
17358	0.2992392289949581	12015	12222	-36.87396	174.71783	-36.87546	174.72007
17198	0.13435125152720387	11909	11986	-36.86771	174.71653	-36.86696	174.71748
17199	0.06810011136799939	11909	11948	-36.86771	174.71653	-36.86829	174.71673
17279	0.30355002203842374	11959	12161	-36.87466	174.71711	-36.87617	174.71939
19545	0.08495669381600615	13443	13442	-36.88945	174.73205	-36.88872	174.73228
19545	0.1070732807670725	13442	13485	-36.88872	174.73228	-36.8878	174.73257
19545	0.05652286593705813	13485	13528	-36.8878	174.73257	-36.88732	174.73274
19545	0.059672171448045506	13528	13527	-36.88732	174.73274	-36.88681	174.73291
19545	0.30897100540978667	13527	13654	-36.88681	174.73291	-36.88419	174.73385
19544	0.15122908642956961	33086	13526	-36.86151	174.73164	-36.86076	174.73263	-36.86072	174.73275
19543	0.20602388699708565	13526	13725	-36.86072	174.73275	-36.86057	174.7346
19543	0.12234697352933711	13725	13846	-36.86057	174.7346	-36.8605	174.7357
19543	0.12906583949550426	13846	14000	-36.8605	174.7357	-36.86042	174.73686
19543	0.1291469574503873	14000	14115	-36.86042	174.73686	-36.86033	174.73802
19560	0.06008370713795827	13528	13586	-36.88732	174.73274	-36.88743	174.73327
19472	0.0441913784171464	33110	41004	-36.88705	174.72911	-36.88713	174.7295
19472	0.3487908450341179	41004	13485	-36.88713	174.7295	-36.8878	174.73257
19468	0.11606268003047389	13482	13579	-36.8726	174.73257	-36.87173	174.73315
19469	0.40851966437292236	13483	13685	-36.87881	174.73269	-36.8787	174.73274	-36.87786	174.73248	-36.87711	174.73251	-36.87657	174.73274	-36.87625	174.73312	-36.8763	174.73428
19470	0.14883108447967147	13483	13653	-36.87881	174.73269	-36.87924	174.73396
19494	0.21224522997327777	13498	13726	-36.85999	174.73263	-36.85995	174.73321	-36.85995	174.73399	-36.8599	174.73454
19493	0.12212017268084396	41647	13607	-36.85969	174.73257	-36.85939	174.73312	-36.85919	174.73355
19649	0.10471718754562251	13607	13724	-36.85919	174.73355	-36.85911	174.73449
19649	0.12228149836651336	13724	13845	-36.85911	174.73449	-36.85905	174.73559
19649	0.1225079968035048	13845	13957	-36.85905	174.73559	-36.85896	174.73669
19650	0.3090069065701814	13608	13756	-36.87359	174.73373	-36.87102	174.7348
19650	0.23623187341039273	13756	13781	-36.87102	174.7348	-36.86947	174.73539	-36.869	174.73547
19653	0.15512143549744023	33103	13610	-36.88172	174.73405	-36.88108	174.73439	-36.88065	174.7337
19652	0.11149835632243678	13610	13686	-36.88065	174.7337	-36.87992	174.73439
19656	0.19832998467510457	13689	13758	-36.88765	174.73431	-36.88595	174.73486
19656	0.1723647892245311	13758	13813	-36.88595	174.73486	-36.88447	174.73533
19613	0.15791934747332054	13580	13588	-36.86885	174.73338	-36.86743	174.73341
19615	0.23050177754366746	13580	13609	-36.86885	174.73338	-36.86941	174.73332	-36.87089	174.7337
19611	0.111448629406995	13579	13609	-36.87173	174.73315	-36.87089	174.7337
19621	0.1179945997245239	13586	13689	-36.88743	174.73327	-36.88765	174.73431
19616	0.10057602283672194	13582	13610	-36.88132	174.73309	-36.88123	174.73315	-36.88065	174.7337
19789	0.1167546729767121	13703	33095	-36.86741	174.73411	-36.86636	174.73411
19810	0.08795655302564866	13724	13726	-36.85911	174.73449	-36.8599	174.73454
19810	0.07469159328516937	13726	13725	-36.8599	174.73454	-36.86057	174.7346
19810	0.1822868778588235	13725	13774	-36.86057	174.7346	-36.8622	174.7348
19815	0.18903268610994686	13727	13782	-36.87941	174.7346	-36.87829	174.73507	-36.87782	174.73521
19837	0.0645482510453811	33090	13740	-36.86799	174.73454	-36.86741	174.73457
19713	0.07350345372858616	13653	13727	-36.87924	174.73396	-36.87941	174.7346
19769	0.356747309507021	14003	13689	-36.88919	174.73709	-36.88889	174.73553	-36.88883	174.73544	-36.8887	174.73539	-36.88825	174.73547	-36.8881	174.73547	-36.8879	174.73533	-36.88786	174.73527	-36.8878	174.73512	-36.88765	174.73431
19765	0.1470231678282618	13685	13687	-36.8763	174.73428	-36.87702	174.73443	-36.8776	174.73428
19764	0.04599473711840148	33101	13685	-36.87589	174.73422	-36.8763	174.73428
19766	0.10607906337741453	13687	13782	-36.8776	174.73428	-36.87782	174.73521
19761	0.18342221943493364	13685	13874	-36.8763	174.73428	-36.8763	174.73439	-36.87585	174.73587
19763	0.08993739508186682	13686	13814	-36.87992	174.73439	-36.8801	174.73518
19762	0.06122129763683599	13686	13727	-36.87992	174.73439	-36.87977	174.73449	-36.87966	174.73454	-36.87941	174.7346
19926	0.0621005080971334	13810	13884	-36.87366	174.73538	-36.87393	174.73587
19930	0.06693216940614105	33094	13811	-36.86557	174.73469	-36.86563	174.73529
19930	0.14662927307937632	13811	13960	-36.86563	174.73529	-36.8658	174.7366
19931	0.09620773516620904	33355	13811	-36.86649	174.73521	-36.86602	174.73521	-36.86563	174.73529
19928	0.052593387121599264	13781	33354	-36.869	174.73547	-36.86853	174.73553
19934	0.20991621416096626	13812	13874	-36.87765	174.73529	-36.87585	174.73587
19935	0.21203031680617648	13813	33364	-36.88447	174.73533	-36.88295	174.73587	-36.88265	174.73591
19932	0.08644469952502003	13781	13920	-36.869	174.73547	-36.86904	174.73602	-36.86909	174.73617	-36.86917	174.73623
19933	0.020855003992518786	13782	13812	-36.87782	174.73521	-36.87765	174.73529
19938	0.0983963403468252	13814	13876	-36.8801	174.73518	-36.88027	174.73605
19954	0.11376280913039497	13824	13914	-36.86235	174.73521	-36.86205	174.73619
19954	0.12503152770384418	13914	14038	-36.86205	174.73619	-36.86173	174.73727
19859	0.34879084429838997	13758	14125	-36.88595	174.73486	-36.88662	174.73793
20095	0.09582713558631659	13922	13972	-36.87458	174.73628	-36.87376	174.73655
20094	0.07975023433111854	13921	33357	-36.86724	174.73617	-36.86653	174.73628
20093	0.07107468324612343	13920	13961	-36.86917	174.73623	-36.86947	174.7366	-36.86967	174.73663
20092	0.41161752685716363	13919	13961	-36.87308	174.73629	-36.87254	174.7357	-36.87187	174.73596	-36.87145	174.73597	-36.87025	174.73649	-36.86977	174.73663	-36.86967	174.73663
20085	0.04876426015262463	13915	13918	-36.85643	174.7364	-36.85686	174.73649
20085	0.03224652872688639	13918	13916	-36.85686	174.73649	-36.85715	174.73649
20085	0.03941672411468833	13916	13958	-36.85715	174.73649	-36.8575	174.73655
20085	0.16282171889374766	13958	13957	-36.8575	174.73655	-36.85896	174.73669
20085	0.16315489904857972	13957	14000	-36.85896	174.73669	-36.86042	174.73686
20085	0.15236544725196746	14000	14038	-36.86042	174.73686	-36.86108	174.73695	-36.86173	174.73727
20085	0.15613562282135193	14038	14116	-36.86173	174.73727	-36.86235	174.73756	-36.86288	174.73808
20085	0.18063353768374882	14116	14244	-36.86288	174.73808	-36.86407	174.73919
20046	0.01963790253566045	13886	13921	-36.86737	174.73605	-36.86724	174.73617
20032	0.045994733639328204	13877	13878	-36.88014	174.73605	-36.87973	174.73611
20033	0.04722393944569098	13878	13924	-36.87973	174.73611	-36.87934	174.73628
20027	0.08319077204317817	13874	13875	-36.87585	174.73587	-36.87514	174.73611
20031	0.43193258302529774	13877	14360	-36.88014	174.73605	-36.88016	174.73623	-36.8802	174.73669	-36.8802	174.73771	-36.88014	174.73797	-36.8799	174.73823	-36.8799	174.73834	-36.88024	174.73994
20030	0.01445534046443052	13876	13877	-36.88027	174.73605	-36.88014	174.73605
20029	0.06496107980260839	13875	13922	-36.87514	174.73611	-36.87458	174.73628
20028	0.13780549549794327	13875	14044	-36.87514	174.73611	-36.87537	174.73733
19987	0.386683244648345	13849	14245	-36.88181	174.73579	-36.88254	174.73782	-36.8828	174.73913
19988	0.1733591074963711	13849	13876	-36.88181	174.73579	-36.88027	174.73605
19980	0.09418662445404088	33347	13845	-36.85821	174.73547	-36.85905	174.73559
19980	0.16152937806002407	13845	13846	-36.85905	174.73559	-36.8605	174.7357
19980	0.18044244670201298	13846	13914	-36.8605	174.7357	-36.8613	174.73582	-36.86205	174.73619
19980	0.19214546554538764	13914	992997	-36.86205	174.73619	-36.86278	174.73655	-36.86347	174.73718
19980	0.18131095653603727	992997	14150	-36.86347	174.73718	-36.86374	174.73745	-36.86462	174.73834
20210	0.14869442182592332	14002	14153	-36.8767	174.73692	-36.87698	174.73823
20208	0.008669376401173429	992996	992997	-36.86352	174.73712	-36.86347	174.73718
20208	0.11945270094956266	992997	14116	-36.86347	174.73718	-36.86288	174.73808
20208	0.11707736941991083	14116	14243	-36.86288	174.73808	-36.86233	174.73898
20208	0.11206052571628597	14243	14315	-36.86233	174.73898	-36.86177	174.73982
20209	0.1544855120373409	14002	14044	-36.8767	174.73692	-36.87537	174.73733
20170	0.11990054530321717	13961	14087	-36.86967	174.73663	-36.86969	174.73771
20170	0.38633738187646033	14087	14471	-36.86969	174.73771	-36.86975	174.74119
20170	0.3667772928260332	14471	14889	-36.86975	174.74119	-36.86975	174.7413	-36.86935	174.74447
20146	0.08339619498381726	13959	13960	-36.86505	174.7366	-36.8658	174.7366
20146	0.07884126422396084	13960	33359	-36.8658	174.7366	-36.86585	174.73663	-36.86621	174.73718
20149	0.40334409012157274	13962	14392	-36.87846	174.73675	-36.87859	174.73692	-36.87928	174.74029
20097	0.08748603474867897	13923	13962	-36.87782	174.73629	-36.87818	174.73651	-36.87842	174.73669	-36.87846	174.73675
20099	0.1107388273094781	13924	13962	-36.87934	174.73628	-36.87889	174.73637	-36.87846	174.73675
20098	0.13148697216589647	13924	33366	-36.87934	174.73628	-36.87958	174.73744
20333	0.16917428562923392	14076	14085	-36.87299	174.73759	-36.87228	174.73759	-36.87147	174.73765
20333	0.09340373838184372	14085	14086	-36.87147	174.73765	-36.87063	174.73765
20333	0.10465941432465302	14086	14087	-36.87063	174.73765	-36.86969	174.73771
20333	0.11468664971653839	14087	37408	-36.86969	174.73771	-36.86923	174.73771	-36.86866	174.73776
20334	0.38305291096438293	14085	14473	-36.87147	174.73765	-36.87155	174.7411
20334	0.42646247057398834	14473	14930	-36.87155	174.7411	-36.87155	174.74121	-36.87125	174.74214	-36.87048	174.74479
20335	0.38640912987125037	14086	14472	-36.87063	174.73765	-36.87072	174.74113
20335	0.3990229562572541	14472	14890	-36.87072	174.74113	-36.87072	174.74125	-36.87046	174.74214	-36.86971	174.74458
20319	0.41630175497280064	14077	14515	-36.87507	174.73782	-36.87537	174.73933	-36.8754	174.73971	-36.87522	174.74061	-36.8752	174.74093	-36.87535	174.74156
20318	0.11259251555660893	13812	13923	-36.87765	174.73529	-36.87784	174.73623	-36.87782	174.73629
